batch_index,id,surface,pronunciation,rank,query
340,20791,加根田,カネダ,,加根田 かねだ 氏名
341,20792,加根魯,カネロ,,加根魯 かねろ 氏名
342,20795,加楽,カラク,,加楽 からく 氏名
343,20796,加櫓,カロ,,加櫓 かろ 氏名
344,20797,加欄,カラン,,加欄 からん 氏名
345,20798,加次,カジ,,加次 かじ 氏名
346,20799,加次井,カジイ,,加次井 かじい 氏名
347,20800,加武,カブ,,加武 かぶ 氏名
348,20801,加武田,カブタ,,加武田 かぶた 氏名
349,20802,加毛田,カモダ,,加毛田 かもだ 氏名
350,20803,加永,カナガ,,加永 かなが 氏名
351,20806,加治井,カジイ,,加治井 かじい 氏名
352,20807,加治佐,カヂサ,,加治佐 かぢさ 氏名
353,20809,加治原,カジハラ,,加治原 かじはら 氏名
354,20810,加治堀,カジボリ,,加治堀 かじぼり 氏名
355,20811,加治家,カジヤ,,加治家 かじや 氏名
356,20812,加治屋,カヂヤ,,加治屋 かぢや 氏名
357,20813,加治山,カジヤマ,,加治山 かじやま 氏名
358,20816,加治本,カジモト,,加治本 かじもと 氏名
359,20817,加治村,カジムラ,,加治村 かじむら 氏名
360,20818,加治矢,カジヤ,,加治矢 かじや 氏名
361,20819,加治谷,カジタニ,,加治谷 かじたに 氏名
362,20820,加治野,カジノ,,加治野 かじの 氏名
363,20821,加治間,カジマ,,加治間 かじま 氏名
364,20822,加治馬,カジマ,,加治馬 かじま 氏名
365,20825,加波沢,カバサワ,,加波沢 かばさわ 氏名
366,20826,加津山,カツヤマ,,加津山 かつやま 氏名
367,20827,加津間,カヅマ,,加津間 かづま 氏名
368,20828,加洲,カシュウ,,加洲 かしゅう 氏名
369,20829,加涌,カワク,,加涌 かわく 氏名
370,20830,加淵,カブチ,,加淵 かぶち 氏名
371,20832,加渕,カブチ,,加渕 かぶち 氏名
372,20833,加渡,カド,,加渡 かど 氏名
373,20833,加渡,カワタリ,,加渡 かわたり 氏名
374,20834,加満多,カマタ,,加満多 かまた 氏名
375,20837,加瀬井,カセイ,,加瀬井 かせい 氏名
376,20844,加瀬部,カセベ,,加瀬部 かせべ 氏名
377,20846,加瀬間,カセマ,,加瀬間 かせま 氏名
378,20848,加狭,カザマ,,加狭 かざま 氏名
379,20849,加王,カオウ,,加王 かおう 氏名
380,20850,加生,カセイ,,加生 かせい 氏名
381,20852,加田山,カタヤマ,,加田山 かたやま 氏名
382,20853,加田岡,カタオカ,,加田岡 かたおか 氏名
383,20854,加田平,カタヒラ,,加田平 かたひら 氏名
384,20855,加田木,カタギ,,加田木 かたぎ 氏名
385,20856,加田野,カタノ,,加田野 かたの 氏名
386,20857,加甲,カコウ,,加甲 かこう 氏名
387,20860,加畠,カハタ,,加畠 かはた 氏名
388,20860,加畠,カバタ,,加畠 かばた 氏名
389,20861,加番,カバン,,加番 かばん 氏名
390,20862,加當,カトウ,,加當 かとう 氏名
