id,original,team,surface,pronunciation,type,category,scope,wikidata,image,image_page,position,description
3946,望月 竜次,藤枝MYFC,望月 竜次,モチヅキ リュウジ,full,player,jleague,Q17219067,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_be77dfed34.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_be77dfed34.svg,DF,NA。
3946,望月 竜次,藤枝MYFC,望月,モチヅキ,family,player,jleague,Q17219067,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_be77dfed34.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_be77dfed34.svg,DF,NA。
3946,望月 竜次,藤枝MYFC,竜次,リュウジ,given,player,jleague,Q17219067,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_be77dfed34.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_be77dfed34.svg,DF,NA。
3947,望月 耕平,ツエーゲン金沢,望月 耕平,モチヅキ コウヘイ,full,player,jleague,Q120248300,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0339232bc9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0339232bc9.svg,MF,NA。
3947,望月 耕平,ツエーゲン金沢,望月,モチヅキ,family,player,jleague,Q120248300,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0339232bc9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0339232bc9.svg,MF,NA。
3947,望月 耕平,ツエーゲン金沢,耕平,コウヘイ,given,player,jleague,Q120248300,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0339232bc9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0339232bc9.svg,MF,NA。
3948,望月 聡,京都サンガF.C.,望月 聡,モチヅキ サトル,full,player,jleague,Q2006146,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f28a372d2b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f28a372d2b.svg,MF/FW,NA。
3948,望月 聡,京都サンガF.C.,望月,モチヅキ,family,player,jleague,Q2006146,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f28a372d2b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f28a372d2b.svg,MF/FW,NA。
3948,望月 聡,京都サンガF.C.,聡,サトル,given,player,jleague,Q2006146,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f28a372d2b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f28a372d2b.svg,MF/FW,NA。
3949,望月 重良,横浜FC,望月 重良,モチヅキ シゲヨシ,full,player,jleague,Q1976872,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ddceb59745.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ddceb59745.svg,MF,NA。
3949,望月 重良,横浜FC,望月,モチヅキ,family,player,jleague,Q1976872,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ddceb59745.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ddceb59745.svg,MF,NA。
3949,望月 重良,横浜FC,重良,シゲヨシ,given,player,jleague,Q1976872,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ddceb59745.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ddceb59745.svg,MF,NA。
3950,朝倉 徳明,北海道コンサドーレ札幌,朝倉 徳明,アサクラ ノリアキ,full,player,jleague,Q1824280,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_16159913a8.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_16159913a8.svg,MF,NA。
3950,朝倉 徳明,北海道コンサドーレ札幌,朝倉,アサクラ,family,player,jleague,Q1824280,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_16159913a8.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_16159913a8.svg,MF,NA。
3950,朝倉 徳明,北海道コンサドーレ札幌,徳明,ノリアキ,given,player,jleague,Q1824280,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_16159913a8.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_16159913a8.svg,MF,NA。
3951,朝日 大輔,カターレ富山,朝日 大輔,アサヒ ダイスケ,full,player,jleague,Q5209624,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5332eb1f37.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5332eb1f37.svg,MF,NA。
3951,朝日 大輔,カターレ富山,朝日,アサヒ,family,player,jleague,Q5209624,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5332eb1f37.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5332eb1f37.svg,MF,NA。
3951,朝日 大輔,カターレ富山,大輔,ダイスケ,given,player,jleague,Q5209624,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5332eb1f37.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5332eb1f37.svg,MF,NA。
3952,朝比奈 伸,サガン鳥栖,朝比奈 伸,アサヒナ シン,full,player,jleague,Q3246587,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_2331d2d7a4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_2331d2d7a4.svg,DF,NA。
3952,朝比奈 伸,サガン鳥栖,朝比奈,アサヒナ,family,player,jleague,Q3246587,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_2331d2d7a4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_2331d2d7a4.svg,DF,NA。
3952,朝比奈 伸,サガン鳥栖,伸,シン,given,player,jleague,Q3246587,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_2331d2d7a4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_2331d2d7a4.svg,DF,NA。
3953,木下 康介,清水エスパルス,木下 康介,キノシタ コウスケ,full,player,jleague,Q29319614,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_2784493772.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_2784493772.svg,FW,NA。
3953,木下 康介,清水エスパルス,木下,キノシタ,family,player,jleague,Q29319614,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_2784493772.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_2784493772.svg,FW,NA。
3953,木下 康介,清水エスパルス,康介,コウスケ,given,player,jleague,Q29319614,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_2784493772.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_2784493772.svg,FW,NA。
3954,木下 慎之輔,ガイナーレ鳥取,木下 慎之輔,キノシタ シンノスケ,full,player,jleague,Q118696291,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_87cb47513c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_87cb47513c.svg,FW,NA。
3954,木下 慎之輔,ガイナーレ鳥取,木下,キノシタ,family,player,jleague,Q118696291,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_87cb47513c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_87cb47513c.svg,FW,NA。
3954,木下 慎之輔,ガイナーレ鳥取,慎之輔,シンノスケ,given,player,jleague,Q118696291,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_87cb47513c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_87cb47513c.svg,FW,NA。
3955,木下 正貴,ヴァンフォーレ甲府,木下 正貴,キノシタ マサキ,full,player,jleague,Q6782449,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33f66658ad.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33f66658ad.svg,GK,NA。
3955,木下 正貴,ヴァンフォーレ甲府,木下,キノシタ,family,player,jleague,Q6782449,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33f66658ad.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33f66658ad.svg,GK,NA。
3955,木下 正貴,ヴァンフォーレ甲府,正貴,マサキ,given,player,jleague,Q6782449,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33f66658ad.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33f66658ad.svg,GK,NA。
3956,木下 淑晶,徳島ヴォルティス,木下 淑晶,キノシタ ヨシアキ,full,player,jleague,Q17129525,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_c385666949.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_c385666949.svg,DF,NA。
3956,木下 淑晶,徳島ヴォルティス,木下,キノシタ,family,player,jleague,Q17129525,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_c385666949.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_c385666949.svg,DF,NA。
3956,木下 淑晶,徳島ヴォルティス,淑晶,ヨシアキ,given,player,jleague,Q17129525,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_c385666949.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_c385666949.svg,DF,NA。
3957,木下 礼生,レイラック滋賀FC,木下 礼生,キノシタ ライセイ,full,player,jleague,Q140289988,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_590b700aec.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_590b700aec.svg,MF,NA。
3957,木下 礼生,レイラック滋賀FC,木下,キノシタ,family,player,jleague,Q140289988,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_590b700aec.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_590b700aec.svg,MF,NA。
3957,木下 礼生,レイラック滋賀FC,礼生,ライセイ,given,player,jleague,Q140289988,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_590b700aec.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_590b700aec.svg,MF,NA。
3958,木下 高彰,岩手,木下 高彰,キノシタ タカアキ,full,player,jleague,Q11518106,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_e643d24f82.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_e643d24f82.svg,DF,NA。
3958,木下 高彰,岩手,木下,キノシタ,family,player,jleague,Q11518106,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_e643d24f82.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_e643d24f82.svg,DF,NA。
3958,木下 高彰,岩手,高彰,タカアキ,given,player,jleague,Q11518106,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_e643d24f82.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_e643d24f82.svg,DF,NA。
3959,木出 雄斗,FC大阪,木出 雄斗,キデ ユウト,full,player,jleague,Q107031291,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_789b4ea10a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_789b4ea10a.svg,DF,NA。
3959,木出 雄斗,FC大阪,木出,キデ,family,player,jleague,Q107031291,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_789b4ea10a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_789b4ea10a.svg,DF,NA。
3959,木出 雄斗,FC大阪,雄斗,ユウト,given,player,jleague,Q107031291,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_789b4ea10a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_789b4ea10a.svg,DF,NA。
3960,木匠 貴大,FC大阪,木匠 貴大,キツイ タカヒロ,full,player,jleague,Q30924619,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_26a67ad6cb.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_26a67ad6cb.svg,MF,NA。
3960,木匠 貴大,FC大阪,木匠,キツイ,family,player,jleague,Q30924619,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_26a67ad6cb.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_26a67ad6cb.svg,MF,NA。
3960,木匠 貴大,FC大阪,貴大,タカヒロ,given,player,jleague,Q30924619,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_26a67ad6cb.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_26a67ad6cb.svg,MF,NA。
3961,木原 仁,テゲバジャーロ宮崎,木原 仁,キハラ ジン,full,player,jleague,Q134452855,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_bfaedec076.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_bfaedec076.svg,FW,NA。
3961,木原 仁,テゲバジャーロ宮崎,木原,キハラ,family,player,jleague,Q134452855,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_bfaedec076.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_bfaedec076.svg,FW,NA。
3961,木原 仁,テゲバジャーロ宮崎,仁,ジン,given,player,jleague,Q134452855,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_bfaedec076.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_bfaedec076.svg,FW,NA。
3962,木原 励,レイラック滋賀FC,木原 励,キハラ レイ,full,player,jleague,Q110403506,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d8aec5ab2c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d8aec5ab2c.svg,FW,NA。
3962,木原 励,レイラック滋賀FC,木原,キハラ,family,player,jleague,Q110403506,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d8aec5ab2c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d8aec5ab2c.svg,FW,NA。
3962,木原 励,レイラック滋賀FC,励,レイ,given,player,jleague,Q110403506,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d8aec5ab2c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d8aec5ab2c.svg,FW,NA。
3963,木原 正和,アビスパ福岡,木原 正和,キハラ マサカズ,full,player,jleague,Q10526764,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_7c278185cf.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_7c278185cf.svg,MF/FW,NA。
3963,木原 正和,アビスパ福岡,木原,キハラ,family,player,jleague,Q10526764,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_7c278185cf.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_7c278185cf.svg,MF/FW,NA。
3963,木原 正和,アビスパ福岡,正和,マサカズ,given,player,jleague,Q10526764,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_7c278185cf.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_7c278185cf.svg,MF/FW,NA。
3964,木吹 翔太,いわきFC,木吹 翔太,コフイ ショウタ,full,player,jleague,Q130491604,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1076751f00.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1076751f00.svg,DF/MF/FW,NA。
3964,木吹 翔太,いわきFC,木吹,コフイ,family,player,jleague,Q130491604,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1076751f00.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1076751f00.svg,DF/MF/FW,NA。
3964,木吹 翔太,いわきFC,翔太,ショウタ,given,player,jleague,Q130491604,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1076751f00.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1076751f00.svg,DF/MF/FW,NA。
