id,original,team,surface,pronunciation,type,org_id,image,image_page
宮川晃_日本ハム_00000,宮川晃,日本ハム,宮川,ミヤガワ,family,宮川晃_日本ハム_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_dd0f0e1b14.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_dd0f0e1b14.svg
宮川晃_日本ハム_00000,宮川晃,日本ハム,晃,アキラ,given,宮川晃_日本ハム_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_dd0f0e1b14.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_dd0f0e1b14.svg
宮田正直_ダイエー_00000,宮田正直,ダイエー,宮田正直,ミヤタ マサナオ,full,宮田正直_ダイエー_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_fb6a7b74f1.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_fb6a7b74f1.svg
宮田正直_ダイエー_00000,宮田正直,ダイエー,宮田,ミヤタ,family,宮田正直_ダイエー_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_fb6a7b74f1.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_fb6a7b74f1.svg
宮田正直_ダイエー_00000,宮田正直,ダイエー,正直,マサナオ,given,宮田正直_ダイエー_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_fb6a7b74f1.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_fb6a7b74f1.svg
宮本尊義_阪神_00000,宮本尊義,阪神,宮本尊義,ミヤモト タカヨシ,full,宮本尊義_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_cfcc626fe6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_cfcc626fe6.svg
宮本尊義_阪神_00000,宮本尊義,阪神,宮本,ミヤモト,family,宮本尊義_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_cfcc626fe6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_cfcc626fe6.svg
宮本尊義_阪神_00000,宮本尊義,阪神,尊義,タカヨシ,given,宮本尊義_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_cfcc626fe6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_cfcc626fe6.svg
宮本尊義_阪神_00001,宮本尊義,阪神,宮本尊義,ミヤモト タカヨシ,full,宮本尊義_阪神_00001,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_cfcc626fe6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_cfcc626fe6.svg
宮本尊義_阪神_00001,宮本尊義,阪神,宮本,ミヤモト,family,宮本尊義_阪神_00001,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_cfcc626fe6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_cfcc626fe6.svg
宮本尊義_阪神_00001,宮本尊義,阪神,尊義,タカヨシ,given,宮本尊義_阪神_00001,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_cfcc626fe6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_cfcc626fe6.svg
宮森智志_楽天_00000,宮森智志,楽天,宮森智志,ミヤモリ サトシ,full,宮森智志_楽天_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Satoshi_Miyamori_Tohoku_Rakuten_Eagles_20220927.jpg,https://commons.wikimedia.org/wiki/File:Satoshi_Miyamori_Tohoku_Rakuten_Eagles_20220927.jpg
宮森智志_楽天_00000,宮森智志,楽天,宮森,ミヤモリ,family,宮森智志_楽天_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Satoshi_Miyamori_Tohoku_Rakuten_Eagles_20220927.jpg,https://commons.wikimedia.org/wiki/File:Satoshi_Miyamori_Tohoku_Rakuten_Eagles_20220927.jpg
宮森智志_楽天_00000,宮森智志,楽天,智志,サトシ,given,宮森智志_楽天_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Satoshi_Miyamori_Tohoku_Rakuten_Eagles_20220927.jpg,https://commons.wikimedia.org/wiki/File:Satoshi_Miyamori_Tohoku_Rakuten_Eagles_20220927.jpg
椋木蓮_オリックス_00000,椋木蓮,オリックス,椋木蓮,ムクノキ レン,full,椋木蓮_オリックス_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Mukunoki_Ren_Orix_Buffaloes_20220521.jpg,https://commons.wikimedia.org/wiki/File:Mukunoki_Ren_Orix_Buffaloes_20220521.jpg
椋木蓮_オリックス_00000,椋木蓮,オリックス,椋木,ムクノキ,family,椋木蓮_オリックス_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Mukunoki_Ren_Orix_Buffaloes_20220521.jpg,https://commons.wikimedia.org/wiki/File:Mukunoki_Ren_Orix_Buffaloes_20220521.jpg
椋木蓮_オリックス_00000,椋木蓮,オリックス,蓮,レン,given,椋木蓮_オリックス_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Mukunoki_Ren_Orix_Buffaloes_20220521.jpg,https://commons.wikimedia.org/wiki/File:Mukunoki_Ren_Orix_Buffaloes_20220521.jpg
村井博_阪神_00000,村井博,阪神,村井博,ムライ ヒロシ,full,村井博_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_55084a7488.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_55084a7488.svg
村井博_阪神_00000,村井博,阪神,村井,ムライ,family,村井博_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_55084a7488.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_55084a7488.svg
村井博_阪神_00000,村井博,阪神,博,ヒロシ,given,村井博_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_55084a7488.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_55084a7488.svg
村上勤_トンボ_00000,村上勤,トンボ,村上勤,ムラカミ ツトム,full,村上勤_トンボ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e3b60cd2e9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e3b60cd2e9.svg
村上勤_トンボ_00000,村上勤,トンボ,村上,ムラカミ,family,村上勤_トンボ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e3b60cd2e9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e3b60cd2e9.svg
村上勤_トンボ_00000,村上勤,トンボ,勤,ツトム,given,村上勤_トンボ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e3b60cd2e9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e3b60cd2e9.svg
村川凪_DeNA_00000,村川凪,DeNA,村川凪,ムラカワ ナギ,full,村川凪_DeNA_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama_DeNA_Baystars_Murakawa.103.jpg,https://commons.wikimedia.org/wiki/File:Yokohama_DeNA_Baystars_Murakawa.103.jpg
村川凪_DeNA_00000,村川凪,DeNA,村川,ムラカワ,family,村川凪_DeNA_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama_DeNA_Baystars_Murakawa.103.jpg,https://commons.wikimedia.org/wiki/File:Yokohama_DeNA_Baystars_Murakawa.103.jpg
村川凪_DeNA_00000,村川凪,DeNA,凪,ナギ,given,村川凪_DeNA_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama_DeNA_Baystars_Murakawa.103.jpg,https://commons.wikimedia.org/wiki/File:Yokohama_DeNA_Baystars_Murakawa.103.jpg
村川幸男_阪神_00000,村川幸男,阪神,村川幸男,ムラカワ ユキオ,full,村川幸男_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_47932ea10b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_47932ea10b.svg
村川幸男_阪神_00000,村川幸男,阪神,村川,ムラカワ,family,村川幸男_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_47932ea10b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_47932ea10b.svg
村川幸男_阪神_00000,村川幸男,阪神,幸男,ユキオ,given,村川幸男_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_47932ea10b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_47932ea10b.svg
村田弘_阪神_00000,村田弘,阪神,村田弘,ムラタ ヒロシ,full,村田弘_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_339cddfae5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_339cddfae5.svg
村田弘_阪神_00000,村田弘,阪神,村田,ムラタ,family,村田弘_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_339cddfae5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_339cddfae5.svg
村田弘_阪神_00000,村田弘,阪神,弘,ヒロシ,given,村田弘_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_339cddfae5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_339cddfae5.svg
村山亮介_ロッテ_00000,村山亮介,ロッテ,村山亮介,ムラヤマ リョウスケ,full,村山亮介_ロッテ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_8b16151ac8.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_8b16151ac8.svg
村山亮介_ロッテ_00000,村山亮介,ロッテ,村山,ムラヤマ,family,村山亮介_ロッテ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_8b16151ac8.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_8b16151ac8.svg
村山亮介_ロッテ_00000,村山亮介,ロッテ,亮介,リョウスケ,given,村山亮介_ロッテ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_8b16151ac8.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_8b16151ac8.svg
アガスティン・ムリーロ_楽天_00000,アガスティン・ムリーロ,楽天,アガスティン・ムリーロ,アガスティン・ムリーロ,full,アガスティン・ムリーロ_楽天_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Agustin_Murillo.jpg,https://commons.wikimedia.org/wiki/File:Agustin_Murillo.jpg
アガスティン・ムリーロ_楽天_00000,アガスティン・ムリーロ,楽天,ムリーロ,ムリーロ,family,アガスティン・ムリーロ_楽天_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Agustin_Murillo.jpg,https://commons.wikimedia.org/wiki/File:Agustin_Murillo.jpg
アガスティン・ムリーロ_楽天_00000,アガスティン・ムリーロ,楽天,アガスティン,アガスティン,given,アガスティン・ムリーロ_楽天_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Agustin_Murillo.jpg,https://commons.wikimedia.org/wiki/File:Agustin_Murillo.jpg
茂木武夫_トンボ_00000,茂木武夫,トンボ,茂木武夫,モギ タケオ,full,茂木武夫_トンボ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_aa6227554d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_aa6227554d.svg
茂木武夫_トンボ_00000,茂木武夫,トンボ,茂木,モギ,family,茂木武夫_トンボ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_aa6227554d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_aa6227554d.svg
茂木武夫_トンボ_00000,茂木武夫,トンボ,武夫,タケオ,given,茂木武夫_トンボ_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_aa6227554d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_aa6227554d.svg
望月之雄_中日_00000,望月一也(之雄),中日,望月一也,モチヅキ カズヤ,full,望月之雄_中日_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_5ad57292c9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_5ad57292c9.svg
望月之雄_中日_00000,望月一也(之雄),中日,望月,モチヅキ,family,望月之雄_中日_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_5ad57292c9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_5ad57292c9.svg
望月之雄_中日_00000,望月一也(之雄),中日,一也,カズヤ,given,望月之雄_中日_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_5ad57292c9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_5ad57292c9.svg
望月勝_高橋_00000,望月勝,高橋,望月勝,モチヅキ マサル,full,望月勝_高橋_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_b563421ece.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_b563421ece.svg
望月勝_高橋_00000,望月勝,高橋,望月,モチヅキ,family,望月勝_高橋_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_b563421ece.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_b563421ece.svg
望月勝_高橋_00000,望月勝,高橋,勝,マサル,given,望月勝_高橋_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_b563421ece.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_b563421ece.svg
望月之雄_中日_00000,望月之雄(一也),中日,望月之雄,モチヅキ ユキオ,full,望月之雄_中日_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_ed9cc758e4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_ed9cc758e4.svg
望月之雄_中日_00000,望月之雄(一也),中日,望月,モチヅキ,family,望月之雄_中日_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_ed9cc758e4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_ed9cc758e4.svg
望月之雄_中日_00000,望月之雄(一也),中日,之雄,ユキオ,given,望月之雄_中日_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_ed9cc758e4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_ed9cc758e4.svg
森秀二_ダイエー_00000,森秀二,ダイエー,森秀二,モリ シュウジ,full,森秀二_ダイエー_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e34d886537.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e34d886537.svg
森秀二_ダイエー_00000,森秀二,ダイエー,森,モリ,family,森秀二_ダイエー_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e34d886537.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e34d886537.svg
森秀二_ダイエー_00000,森秀二,ダイエー,秀二,シュウジ,given,森秀二_ダイエー_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e34d886537.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e34d886537.svg
森翔平_広島_00000,森翔平,広島,森翔平,モリ ショウヘイ,full,森翔平_広島_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Shohei_MORI_CARP_16_20220823.jpg,https://commons.wikimedia.org/wiki/File:Shohei_MORI_CARP_16_20220823.jpg
森翔平_広島_00000,森翔平,広島,森,モリ,family,森翔平_広島_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Shohei_MORI_CARP_16_20220823.jpg,https://commons.wikimedia.org/wiki/File:Shohei_MORI_CARP_16_20220823.jpg
森翔平_広島_00000,森翔平,広島,翔平,ショウヘイ,given,森翔平_広島_00000,http://commons.wikimedia.org/wiki/Special:FilePath/Shohei_MORI_CARP_16_20220823.jpg,https://commons.wikimedia.org/wiki/File:Shohei_MORI_CARP_16_20220823.jpg
森宝生_西武_00000,森宝生,西武,森宝生,モリ タカオ,full,森宝生_西武_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_4ae973b177.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_4ae973b177.svg
森宝生_西武_00000,森宝生,西武,森,モリ,family,森宝生_西武_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_4ae973b177.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_4ae973b177.svg
森宝生_西武_00000,森宝生,西武,宝生,タカオ,given,森宝生_西武_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_4ae973b177.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_4ae973b177.svg
森忠仁_阪神_00000,森忠仁,阪神,森忠仁,モリ タダヒト,full,森忠仁_阪神_00000,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_dc628db85a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_dc628db85a.svg
