id,original,surface,pronunciation,type,category,org,debut_year,status,image,image_page,wikidata,channel,description,subscribers,subscribers_as_of,image_credit,image_usage,image_terms_page,scope
588,寺門ジモン,ジモン,ジモン,given,youtuber,ダチョウ倶楽部,2020,current,http://commons.wikimedia.org/wiki/Special:FilePath/Jimon_Terakado_DachouClub20150404.jpg,https://commons.wikimedia.org/wiki/File:Jimon_Terakado_DachouClub20150404.jpg,Q11458095,寺門ジモンのウザちゃんねる,お笑いタレント、俳優、映画監督、YouTuber。,373000,2026-08-15,,,,japan
588,寺門ジモン,寺門ジモン,テラカドジモン,full,youtuber,ダチョウ倶楽部,2020,current,http://commons.wikimedia.org/wiki/Special:FilePath/Jimon_Terakado_DachouClub20150404.jpg,https://commons.wikimedia.org/wiki/File:Jimon_Terakado_DachouClub20150404.jpg,Q11458095,寺門ジモンのウザちゃんねる,お笑いタレント、俳優、映画監督、YouTuber。,373000,2026-08-15,,,,japan
589,小倉優子,小倉,オグラ,family,youtuber,NA,2001,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_b1b1213224.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_b1b1213224.svg,Q253715,ゆうこりんチャンネル,バラエティタレント、グラビアモデル、YouTuber。,94000,2026-08-15,,,,japan
589,小倉優子,優子,ユウコ,given,youtuber,NA,2001,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_b1b1213224.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_b1b1213224.svg,Q253715,ゆうこりんチャンネル,バラエティタレント、グラビアモデル、YouTuber。,94000,2026-08-15,,,,japan
589,小倉優子,小倉優子,オグラユウコ,full,youtuber,NA,2001,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_b1b1213224.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_b1b1213224.svg,Q253715,ゆうこりんチャンネル,バラエティタレント、グラビアモデル、YouTuber。,94000,2026-08-15,,,,japan
591,小嶋陽菜,小嶋,コジマ,family,youtuber,AKB48/ノースリーブス,1998,current,http://commons.wikimedia.org/wiki/Special:FilePath/Haruna_Kojima_%28%E5%B0%8F%E5%B6%8B%E9%99%BD%E8%8F%9C%29_at_Anime_Expo_2010.jpg,https://commons.wikimedia.org/wiki/File:Haruna_Kojima_%28%E5%B0%8F%E5%B6%8B%E9%99%BD%E8%8F%9C%29_at_Anime_Expo_2010.jpg,Q399637,HARUNA KOJIMA's cat nap,経営者、ファッションモデル、YouTuberである。,693000,2026-08-15,,,,japan
591,小嶋陽菜,陽菜,ハルナ,given,youtuber,AKB48/ノースリーブス,1998,current,http://commons.wikimedia.org/wiki/Special:FilePath/Haruna_Kojima_%28%E5%B0%8F%E5%B6%8B%E9%99%BD%E8%8F%9C%29_at_Anime_Expo_2010.jpg,https://commons.wikimedia.org/wiki/File:Haruna_Kojima_%28%E5%B0%8F%E5%B6%8B%E9%99%BD%E8%8F%9C%29_at_Anime_Expo_2010.jpg,Q399637,HARUNA KOJIMA's cat nap,経営者、ファッションモデル、YouTuberである。,693000,2026-08-15,,,,japan
591,小嶋陽菜,小嶋陽菜,コジマハルナ,full,youtuber,AKB48/ノースリーブス,1998,current,http://commons.wikimedia.org/wiki/Special:FilePath/Haruna_Kojima_%28%E5%B0%8F%E5%B6%8B%E9%99%BD%E8%8F%9C%29_at_Anime_Expo_2010.jpg,https://commons.wikimedia.org/wiki/File:Haruna_Kojima_%28%E5%B0%8F%E5%B6%8B%E9%99%BD%E8%8F%9C%29_at_Anime_Expo_2010.jpg,Q399637,HARUNA KOJIMA's cat nap,経営者、ファッションモデル、YouTuberである。,693000,2026-08-15,,,,japan
593,小畑優奈,小畑,オバタ,family,youtuber,SKE48,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_7ad7476f1a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_7ad7476f1a.svg,Q47668737,ゆっぺりのガチパチ,ハンドメイドアクセサリーナー、YouTuber、ライブ配信実況者、アイドルである。,8430,2026-08-15,,,,japan
593,小畑優奈,優奈,ユナ,given,youtuber,SKE48,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_7ad7476f1a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_7ad7476f1a.svg,Q47668737,ゆっぺりのガチパチ,ハンドメイドアクセサリーナー、YouTuber、ライブ配信実況者、アイドルである。,8430,2026-08-15,,,,japan
593,小畑優奈,小畑優奈,オバタユナ,full,youtuber,SKE48,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_7ad7476f1a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_7ad7476f1a.svg,Q47668737,ゆっぺりのガチパチ,ハンドメイドアクセサリーナー、YouTuber、ライブ配信実況者、アイドルである。,8430,2026-08-15,,,,japan
594,小畑慶太郎,小畑,オバタ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_5c39f2ad36.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_5c39f2ad36.svg,Q123405115,おば太郎,サッカー選手。,18200,2026-08-15,,,,japan
594,小畑慶太郎,慶太郎,ケイタロウ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_5c39f2ad36.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_5c39f2ad36.svg,Q123405115,おば太郎,サッカー選手。,18200,2026-08-15,,,,japan
594,小畑慶太郎,小畑慶太郎,オバタケイタロウ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_5c39f2ad36.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_5c39f2ad36.svg,Q123405115,おば太郎,サッカー選手。,18200,2026-08-15,,,,japan
595,小谷良太,小谷,コタニ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_679eefae34.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_679eefae34.svg,Q118696535,NA,通信制高校研究家、講演家、起業家、YouTuber。,NA,NA,,,,japan
595,小谷良太,良太,リョウタ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_679eefae34.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_679eefae34.svg,Q118696535,NA,通信制高校研究家、講演家、起業家、YouTuber。,NA,NA,,,,japan
595,小谷良太,小谷良太,コタニリョウタ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_679eefae34.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_679eefae34.svg,Q118696535,NA,通信制高校研究家、講演家、起業家、YouTuber。,NA,NA,,,,japan
596,尾形貴弘,尾形,オガタ,family,youtuber,パンサー/吉本坂46,2019,current,http://commons.wikimedia.org/wiki/Special:FilePath/Super%21_C_CHANNEL_2019_Ogata_Takahiro_%2848803953483%29.jpg,https://commons.wikimedia.org/wiki/File:Super%21_C_CHANNEL_2019_Ogata_Takahiro_%2848803953483%29.jpg,Q24900486,パンサー尾形の尾形軍団チャンネル,お笑いタレント、YouTuberである。,130000,2026-08-15,,,,japan
596,尾形貴弘,貴弘,タカヒロ,given,youtuber,パンサー/吉本坂46,2019,current,http://commons.wikimedia.org/wiki/Special:FilePath/Super%21_C_CHANNEL_2019_Ogata_Takahiro_%2848803953483%29.jpg,https://commons.wikimedia.org/wiki/File:Super%21_C_CHANNEL_2019_Ogata_Takahiro_%2848803953483%29.jpg,Q24900486,パンサー尾形の尾形軍団チャンネル,お笑いタレント、YouTuberである。,130000,2026-08-15,,,,japan
596,尾形貴弘,尾形貴弘,オガタタカヒロ,full,youtuber,パンサー/吉本坂46,2019,current,http://commons.wikimedia.org/wiki/Special:FilePath/Super%21_C_CHANNEL_2019_Ogata_Takahiro_%2848803953483%29.jpg,https://commons.wikimedia.org/wiki/File:Super%21_C_CHANNEL_2019_Ogata_Takahiro_%2848803953483%29.jpg,Q24900486,パンサー尾形の尾形軍団チャンネル,お笑いタレント、YouTuberである。,130000,2026-08-15,,,,japan
597,山内健司,山内,ヤマウチ,family,youtuber,NA,2004,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_2b3721d124.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_2b3721d124.svg,Q108776764,やまうち界隈,お笑いタレント、司会者、YouTuberである。,144000,2026-08-15,,,,japan
597,山内健司,健司,ケンジ,given,youtuber,NA,2004,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_2b3721d124.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_2b3721d124.svg,Q108776764,やまうち界隈,お笑いタレント、司会者、YouTuberである。,144000,2026-08-15,,,,japan
597,山内健司,山内健司,ヤマウチケンジ,full,youtuber,NA,2004,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_2b3721d124.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_2b3721d124.svg,Q108776764,やまうち界隈,お笑いタレント、司会者、YouTuberである。,144000,2026-08-15,,,,japan
598,山口貴大,山口,ヤマグチ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_aaeb8ad942.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_aaeb8ad942.svg,Q130726576,ライオン兄さんの米国株FIREが最強,経営者、著作家、投資家、YouTuber。,401000,2026-08-15,,,,japan
598,山口貴大,貴大,タカヒロ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_aaeb8ad942.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_aaeb8ad942.svg,Q130726576,ライオン兄さんの米国株FIREが最強,経営者、著作家、投資家、YouTuber。,401000,2026-08-15,,,,japan
598,山口貴大,山口貴大,ヤマグチタカヒロ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_aaeb8ad942.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_aaeb8ad942.svg,Q130726576,ライオン兄さんの米国株FIREが最強,経営者、著作家、投資家、YouTuber。,401000,2026-08-15,,,,japan
599,山﨑圭一,山﨑,ヤマサキ,family,youtuber,NA,2013,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c2062bc271.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c2062bc271.svg,Q83206837,Historia Mundi ムンディ先生,日本の高等学校の教員である。,158000,2026-08-15,,,,japan
599,山﨑圭一,圭一,ケイイチ,given,youtuber,NA,2013,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c2062bc271.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c2062bc271.svg,Q83206837,Historia Mundi ムンディ先生,日本の高等学校の教員である。,158000,2026-08-15,,,,japan
599,山﨑圭一,山﨑圭一,ヤマサキケイイチ,full,youtuber,NA,2013,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c2062bc271.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c2062bc271.svg,Q83206837,Historia Mundi ムンディ先生,日本の高等学校の教員である。,158000,2026-08-15,,,,japan
600,山﨑心,山﨑,ヤマサキ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_259a36aeab.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_259a36aeab.svg,Q116936286,ここちゃんねる,モデル、タレントYouTuber、TikToker。,22300,2026-08-15,,,,japan
600,山﨑心,心,ココロ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_259a36aeab.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_259a36aeab.svg,Q116936286,ここちゃんねる,モデル、タレントYouTuber、TikToker。,22300,2026-08-15,,,,japan
600,山﨑心,山﨑心,ヤマサキココロ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_259a36aeab.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_259a36aeab.svg,Q116936286,ここちゃんねる,モデル、タレントYouTuber、TikToker。,22300,2026-08-15,,,,japan
601,岡田康太,岡田,オカダ,family,youtuber,なかよしビクトリーズ,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_9f75d70c5d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_9f75d70c5d.svg,Q106160852,岡田を追え!! 【緑】,お笑いタレント、ラジオパーソナリティ、YouTuber。,866000,2026-08-15,,,,japan
601,岡田康太,康太,コウタ,given,youtuber,なかよしビクトリーズ,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_9f75d70c5d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_9f75d70c5d.svg,Q106160852,岡田を追え!! 【緑】,お笑いタレント、ラジオパーソナリティ、YouTuber。,866000,2026-08-15,,,,japan
601,岡田康太,岡田康太,オカダコウタ,full,youtuber,なかよしビクトリーズ,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_9f75d70c5d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_9f75d70c5d.svg,Q106160852,岡田を追え!! 【緑】,お笑いタレント、ラジオパーソナリティ、YouTuber。,866000,2026-08-15,,,,japan
602,岩本紗也加,岩本,イワモト,family,youtuber,NA,2017,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_50d620de30.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_50d620de30.svg,Q55050607,岩本小弥加,女性ファッションモデル、YouTuber、インフルエンサー。,8180,2026-08-15,,,,japan
602,岩本紗也加,紗也加,サヤカ,given,youtuber,NA,2017,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_50d620de30.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_50d620de30.svg,Q55050607,岩本小弥加,女性ファッションモデル、YouTuber、インフルエンサー。,8180,2026-08-15,,,,japan
602,岩本紗也加,岩本紗也加,イワモトサヤカ,full,youtuber,NA,2017,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_50d620de30.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_50d620de30.svg,Q55050607,岩本小弥加,女性ファッションモデル、YouTuber、インフルエンサー。,8180,2026-08-15,,,,japan
603,岸谷蘭丸,岸谷,キシタニ,family,youtuber,MMBH/留パス,2021,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_33b566610c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_33b566610c.svg,Q131404402,岸谷蘭丸とフレンズ【大森&MMBH&皆さん】,日本のタレント、インフルエンサー、実業家。,150000,2026-08-15,,,,japan
603,岸谷蘭丸,蘭丸,ランマル,given,youtuber,MMBH/留パス,2021,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_33b566610c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_33b566610c.svg,Q131404402,岸谷蘭丸とフレンズ【大森&MMBH&皆さん】,日本のタレント、インフルエンサー、実業家。,150000,2026-08-15,,,,japan
603,岸谷蘭丸,岸谷蘭丸,キシタニランマル,full,youtuber,MMBH/留パス,2021,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_33b566610c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_33b566610c.svg,Q131404402,岸谷蘭丸とフレンズ【大森&MMBH&皆さん】,日本のタレント、インフルエンサー、実業家。,150000,2026-08-15,,,,japan
604,島崎遥香,島崎,シマザキ,family,youtuber,AKB48,2009,current,http://commons.wikimedia.org/wiki/Special:FilePath/Shimazaki_Haruka_%22Ghost_Theater%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2822403475886%29.jpg,https://commons.wikimedia.org/wiki/File:Shimazaki_Haruka_%22Ghost_Theater%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2822403475886%29.jpg,Q169400,ぱるるーむ,女優、YouTuber。,324000,2026-08-15,,,,japan
604,島崎遥香,遥香,ハルカ,given,youtuber,AKB48,2009,current,http://commons.wikimedia.org/wiki/Special:FilePath/Shimazaki_Haruka_%22Ghost_Theater%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2822403475886%29.jpg,https://commons.wikimedia.org/wiki/File:Shimazaki_Haruka_%22Ghost_Theater%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2822403475886%29.jpg,Q169400,ぱるるーむ,女優、YouTuber。,324000,2026-08-15,,,,japan
604,島崎遥香,島崎遥香,シマザキハルカ,full,youtuber,AKB48,2009,current,http://commons.wikimedia.org/wiki/Special:FilePath/Shimazaki_Haruka_%22Ghost_Theater%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2822403475886%29.jpg,https://commons.wikimedia.org/wiki/File:Shimazaki_Haruka_%22Ghost_Theater%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2822403475886%29.jpg,Q169400,ぱるるーむ,女優、YouTuber。,324000,2026-08-15,,,,japan
605,川島美衣,川島,カワシマ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_7e4c73a60f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_7e4c73a60f.svg,Q108776823,激辛みえちゃんねる,女優、YouTuber。,46000,2026-08-15,,,,japan
