id,original,surface,pronunciation,type,school_type,founder,prefecture,city,status,code,wikidata
19799,美里町立南郷小学校,南郷小,ナンゴウショウ,common,小学校,公立,宮城県,美里町,current,B104225050067,Q84493993
19799,美里町立南郷小学校,南郷,ナンゴウ,name,小学校,公立,宮城県,美里町,current,B104225050067,Q84493993
19800,女川町立女川小学校,女川小,オナガワショウ,common,小学校,公立,宮城県,女川町,current,B104225810013,Q20043548
19800,女川町立女川小学校,女川,オナガワ,name,小学校,公立,宮城県,女川町,current,B104225810013,Q20043548
19801,南三陸町立志津川小学校,志津川小,シヅガワショウ,common,小学校,公立,宮城県,南三陸町,current,B104226060018,Q17212095
19801,南三陸町立志津川小学校,志津川,シヅガワ,name,小学校,公立,宮城県,南三陸町,current,B104226060018,Q17212095
19802,南三陸町立戸倉小学校,戸倉小,トグラショウ,common,小学校,公立,宮城県,南三陸町,current,B104226060027,Q11407375
19802,南三陸町立戸倉小学校,戸倉,トグラ,name,小学校,公立,宮城県,南三陸町,current,B104226060027,Q11407375
19803,南三陸町立入谷小学校,入谷小,イリヤショウ,common,小学校,公立,宮城県,南三陸町,current,B104226060036,Q84494370
19803,南三陸町立入谷小学校,入谷,イリヤ,name,小学校,公立,宮城県,南三陸町,current,B104226060036,Q84494370
19804,南三陸町立伊里前小学校,伊里前小,イサトマエショウ,common,小学校,公立,宮城県,南三陸町,current,B104226060045,Q84494372
19804,南三陸町立伊里前小学校,伊里前,イサトマエ,name,小学校,公立,宮城県,南三陸町,current,B104226060045,Q84494372
19805,南三陸町立名足小学校,名足小,ナタリショウ,common,小学校,公立,宮城県,南三陸町,current,B104226060054,Q84494376
19805,南三陸町立名足小学校,名足,ナタリ,name,小学校,公立,宮城県,南三陸町,current,B104226060054,Q84494376
19806,聖ドミニコ学院小学校,聖ドミニコ学院小,,common,小学校,私立,宮城県,仙台市,current,B104391010011,Q11610886
19806,聖ドミニコ学院小学校,聖ドミニコ学院,,name,小学校,私立,宮城県,仙台市,current,B104391010011,Q11610886
19807,聖ウルスラ学院英智小学校,聖ウルスラ学院英智小,,common,小学校,私立,宮城県,仙台市,current,B104391030017,Q84818401
19807,聖ウルスラ学院英智小学校,聖ウルスラ学院英智,,name,小学校,私立,宮城県,仙台市,current,B104391030017,Q84818401
19808,ろりぽっぷ小学校,ろりぽっぷ小,,common,小学校,私立,宮城県,仙台市,current,B104391040015,
19808,ろりぽっぷ小学校,ろりぽっぷ,,name,小学校,私立,宮城県,仙台市,current,B104391040015,
19809,仙台白百合学園小学校,仙台白百合学園小,センダイシラユリガクエンショウ,common,小学校,私立,宮城県,仙台市,current,B104391050012,Q17222400
19809,仙台白百合学園小学校,仙台白百合学園,センダイシラユリガクエン,name,小学校,私立,宮城県,仙台市,current,B104391050012,Q17222400
19810,ホライゾン学園仙台小学校,ホライゾン学園仙台小,ホライゾンガクエンセンダイショウ,common,小学校,私立,宮城県,仙台市,current,B104391050021,Q22120306
19810,ホライゾン学園仙台小学校,ホライゾン学園仙台,ホライゾンガクエンセンダイ,name,小学校,私立,宮城県,仙台市,current,B104391050021,Q22120306
19811,啓明宮城小学校,啓明宮城小,ケイメイミヤギショウ,common,小学校,私立,宮城県,丸森町,current,B104393410013,Q11418863
19811,啓明宮城小学校,啓明宮城,ケイメイミヤギ,name,小学校,私立,宮城県,丸森町,current,B104393410013,Q11418863
19812,秋田大学教育文化学部附属小学校,秋田大学教育文化学部附属小,アキタダイガクキョウイクブンカガクブフゾクショウ,common,小学校,国立,秋田県,秋田市,current,B105110000016,Q11595289
19812,秋田大学教育文化学部附属小学校,秋田大学教育文化学部附属,アキタダイガクキョウイクブンカガクブフゾク,name,小学校,国立,秋田県,秋田市,current,B105110000016,Q11595289
19812,秋田大学教育文化学部附属小学校,附小,,nick,小学校,国立,秋田県,秋田市,current,B105110000016,Q11595289
19813,秋田市立保戸野小学校,保戸野小,ホドノショウ,common,小学校,公立,秋田県,秋田市,current,B105220101011,Q83937442
19813,秋田市立保戸野小学校,保戸野,ホドノ,name,小学校,公立,秋田県,秋田市,current,B105220101011,Q83937442
19814,秋田市立明徳小学校,明徳小,メイトクショウ,common,小学校,公立,秋田県,秋田市,current,B105220101020,Q55532005
19814,秋田市立明徳小学校,明徳,メイトク,name,小学校,公立,秋田県,秋田市,current,B105220101020,Q55532005
19815,秋田市立築山小学校,築山小,チクザンショウ,common,小学校,公立,秋田県,秋田市,current,B105220101039,Q83937445
19815,秋田市立築山小学校,築山,チクザン,name,小学校,公立,秋田県,秋田市,current,B105220101039,Q83937445
19816,秋田市立旭北小学校,旭北小,キョクホクショウ,common,小学校,公立,秋田県,秋田市,current,B105220101048,Q83937447
19816,秋田市立旭北小学校,旭北,キョクホク,name,小学校,公立,秋田県,秋田市,current,B105220101048,Q83937447
19817,秋田市立中通小学校,中通小,ナカドオリショウ,common,小学校,公立,秋田県,秋田市,current,B105220101057,Q83937694
19817,秋田市立中通小学校,中通,ナカドオリ,name,小学校,公立,秋田県,秋田市,current,B105220101057,Q83937694
19818,秋田市立旭南小学校,旭南小,キョクナンショウ,common,小学校,公立,秋田県,秋田市,current,B105220101066,Q83937697
19818,秋田市立旭南小学校,旭南,キョクナン,name,小学校,公立,秋田県,秋田市,current,B105220101066,Q83937697
19819,秋田市立牛島小学校,牛島小,ウシジマショウ,common,小学校,公立,秋田県,秋田市,current,B105220101075,Q17191061
19819,秋田市立牛島小学校,牛島,ウシジマ,name,小学校,公立,秋田県,秋田市,current,B105220101075,Q17191061
19820,秋田市立川尻小学校,川尻小,カワシリショウ,common,小学校,公立,秋田県,秋田市,current,B105220101084,Q83937703
19820,秋田市立川尻小学校,川尻,カワシリ,name,小学校,公立,秋田県,秋田市,current,B105220101084,Q83937703
19821,秋田市立旭川小学校,旭川小,アサヒカワショウ,common,小学校,公立,秋田県,秋田市,current,B105220101093,Q83937704
19821,秋田市立旭川小学校,旭川,アサヒカワ,name,小学校,公立,秋田県,秋田市,current,B105220101093,Q83937704
19822,秋田市立土崎小学校,土崎小,ツチザキショウ,common,小学校,公立,秋田県,秋田市,current,B105220101119,Q11595326
19822,秋田市立土崎小学校,土崎,ツチザキ,name,小学校,公立,秋田県,秋田市,current,B105220101119,Q11595326
19822,秋田市立土崎小学校,土小,ツチショウ,nick,小学校,公立,秋田県,秋田市,current,B105220101119,Q11595326
19823,秋田市立港北小学校,港北小,コウホクショウ,common,小学校,公立,秋田県,秋田市,current,B105220101128,Q11595338
19823,秋田市立港北小学校,港北,コウホク,name,小学校,公立,秋田県,秋田市,current,B105220101128,Q11595338
19824,秋田市立土崎南小学校,土崎南小,ツチザキミナミショウ,common,小学校,公立,秋田県,秋田市,former,B105220101137,Q11595324
19824,秋田市立土崎南小学校,土崎南,ツチザキミナミ,name,小学校,公立,秋田県,秋田市,former,B105220101137,Q11595324
19824,秋田市立土崎南小学校,南小,ナンショウ,nick,小学校,公立,秋田県,秋田市,former,B105220101137,Q11595324
19825,秋田市立高清水小学校,高清水小,タカシミズショウ,common,小学校,公立,秋田県,秋田市,current,B105220101146,Q11595347
19825,秋田市立高清水小学校,高清水,タカシミズ,name,小学校,公立,秋田県,秋田市,current,B105220101146,Q11595347
19825,秋田市立高清水小学校,高小,タカショウ,nick,小学校,公立,秋田県,秋田市,current,B105220101146,Q11595347
19826,秋田市立広面小学校,広面小,ヒロオモテショウ,common,小学校,公立,秋田県,秋田市,current,B105220101155,Q83937708
19826,秋田市立広面小学校,広面,ヒロオモテ,name,小学校,公立,秋田県,秋田市,current,B105220101155,Q83937708
19826,秋田市立広面小学校,広小,ヒロショウ,nick,小学校,公立,秋田県,秋田市,current,B105220101155,Q83937708
19827,秋田市立日新小学校,日新小,ニッシンショウ,common,小学校,公立,秋田県,秋田市,current,B105220101164,Q11595335
19827,秋田市立日新小学校,日新,ニッシン,name,小学校,公立,秋田県,秋田市,current,B105220101164,Q11595335
19828,秋田市立太平小学校,太平小,タイヘイショウ,common,小学校,公立,秋田県,秋田市,former,B105220101173,Q83937713
19828,秋田市立太平小学校,太平,タイヘイ,name,小学校,公立,秋田県,秋田市,former,B105220101173,Q83937713
19829,秋田市立外旭川小学校,外旭川小,ソトアサヒカワショウ,common,小学校,公立,秋田県,秋田市,current,B105220101208,Q11595331
19829,秋田市立外旭川小学校,外旭川,ソトアサヒカワ,name,小学校,公立,秋田県,秋田市,current,B105220101208,Q11595331
19830,秋田市立飯島小学校,飯島小,イイジマショウ,common,小学校,公立,秋田県,秋田市,current,B105220101217,Q83937716
19830,秋田市立飯島小学校,飯島,イイジマ,name,小学校,公立,秋田県,秋田市,current,B105220101217,Q83937716
19831,秋田市立下新城小学校,下新城小,シモシンジョウショウ,common,小学校,公立,秋田県,秋田市,current,B105220101226,Q83937719
19831,秋田市立下新城小学校,下新城,シモシンジョウ,name,小学校,公立,秋田県,秋田市,current,B105220101226,Q83937719
19832,秋田市立上新城小学校,上新城小,カミシンジョウショウ,common,小学校,公立,秋田県,秋田市,former,B105220101235,Q83937721
19832,秋田市立上新城小学校,上新城,カミシンジョウ,name,小学校,公立,秋田県,秋田市,former,B105220101235,Q83937721
19833,秋田市立浜田小学校,浜田小,ハマダショウ,common,小学校,公立,秋田県,秋田市,current,B105220101244,Q83937723
19833,秋田市立浜田小学校,浜田,ハマダ,name,小学校,公立,秋田県,秋田市,current,B105220101244,Q83937723
19834,秋田市立豊岩小学校,豊岩小,トヨイワショウ,common,小学校,公立,秋田県,秋田市,current,B105220101253,Q83937726
19834,秋田市立豊岩小学校,豊岩,トヨイワ,name,小学校,公立,秋田県,秋田市,current,B105220101253,Q83937726
19835,秋田市立仁井田小学校,仁井田小,ニイダショウ,common,小学校,公立,秋田県,秋田市,current,B105220101262,Q83937730
19835,秋田市立仁井田小学校,仁井田,ニイダ,name,小学校,公立,秋田県,秋田市,current,B105220101262,Q83937730
19836,秋田市立四ツ小屋小学校,四ツ小屋小,ヨツゴヤショウ,common,小学校,公立,秋田県,秋田市,current,B105220101271,Q83937732
19836,秋田市立四ツ小屋小学校,四ツ小屋,ヨツゴヤ,name,小学校,公立,秋田県,秋田市,current,B105220101271,Q83937732
19837,秋田市立上北手小学校,上北手小,カミキタデショウ,common,小学校,公立,秋田県,秋田市,current,B105220101280,Q83937735
19837,秋田市立上北手小学校,上北手,カミキタデ,name,小学校,公立,秋田県,秋田市,current,B105220101280,Q83937735
19838,秋田市立下北手小学校,下北手小,シモキタテショウ,common,小学校,公立,秋田県,秋田市,former,B105220101299,Q83937737
19838,秋田市立下北手小学校,下北手,シモキタテ,name,小学校,公立,秋田県,秋田市,former,B105220101299,Q83937737
19839,秋田市立下浜小学校,下浜小,シモハマショウ,common,小学校,公立,秋田県,秋田市,current,B105220101306,Q83937740
19839,秋田市立下浜小学校,下浜,シモハマ,name,小学校,公立,秋田県,秋田市,current,B105220101306,Q83937740
19840,秋田市立金足西小学校,金足西小,カナアシニシショウ,common,小学校,公立,秋田県,秋田市,current,B105220101333,Q83937742
19840,秋田市立金足西小学校,金足西,カナアシニシ,name,小学校,公立,秋田県,秋田市,current,B105220101333,Q83937742
19841,秋田市立勝平小学校,勝平小,カツヒラショウ,common,小学校,公立,秋田県,秋田市,current,B105220101342,Q11595322
19841,秋田市立勝平小学校,勝平,カツヒラ,name,小学校,公立,秋田県,秋田市,current,B105220101342,Q11595322
19842,秋田市立八橋小学校,八橋小,ヤバセショウ,common,小学校,公立,秋田県,秋田市,current,B105220101351,Q83937744
