id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
1780,ムモンホソアシナガバチ,ムモンホソアシナガバチ,ムモンホソアシナガバチ,ハチ,no,ハチ目,スズメバチ科,http://commons.wikimedia.org/wiki/Special:FilePath/Parapolybia_indica_feeding_%284854677427%29.jpg,https://commons.wikimedia.org/wiki/File:Parapolybia_indica_feeding_%284854677427%29.jpg,Q14424050
1781,ムラサキシジミ,ムラサキシジミ,ムラサキシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Arhopala_japonica.jpg,https://commons.wikimedia.org/wiki/File:Arhopala_japonica.jpg,Q4790068
1782,ムラサキシタバ,ムラサキシタバ,ムラサキシタバ,チョウ,no,チョウ目,トモエガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Catocala_fraxini1.jpg,https://commons.wikimedia.org/wiki/File:Catocala_fraxini1.jpg,Q882809
1783,ムラサキシャチホコ,ムラサキシャチホコ,ムラサキシャチホコ,チョウ,no,チョウ目,シャチホコガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Uropyia_meticulodina.jpg,https://commons.wikimedia.org/wiki/File:Uropyia_meticulodina.jpg,Q7901040
1784,ムラサキツマキリヨトウ,ムラサキツマキリヨトウ,ムラサキツマキリヨトウ,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Callopistria_juventina.jpg,https://commons.wikimedia.org/wiki/File:Callopistria_juventina.jpg,Q25688
1785,ムラサキトビケラ,ムラサキトビケラ,ムラサキトビケラ,その他,no,トビケラ目,Phryganeidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_insect_other.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1786,ムラサキナガカメムシ,ムラサキナガカメムシ,ムラサキナガカメムシ,カメムシ,no,カメムシ目,Lygaeidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_truebug.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1787,ムラサキヒメカネコメツキ,ムラサキヒメカネコメツキ,ムラサキヒメカネコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1788,ムーアシロホシテントウ,ムーアシロホシテントウ,ムーアシロホシテントウ,甲虫,no,コウチュウ目,テントウムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1789,メガララ・ガルーダ,メガララ・ガルーダ,メガララ・ガルーダ,ハチ,no,ハチ目,ギングチバチ科,http://commons.wikimedia.org/wiki/Special:FilePath/Megalara_garuda_female.png,https://commons.wikimedia.org/wiki/File:Megalara_garuda_female.png,Q137215
1790,メキシコタガメ,メキシコタガメ,メキシコタガメ,カメムシ,no,カメムシ目,コオイムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lethocerus_uhleri_P1100130b.jpg,https://commons.wikimedia.org/wiki/File:Lethocerus_uhleri_P1100130b.jpg,Q10559869
1791,メスアカケバエ,メスアカケバエ,メスアカケバエ,ハエ,no,ハエ目,ケバエ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1792,メスアカミドリシジミ,メスアカミドリシジミ,メスアカミドリシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/ChrysozephyrusSmaragdinusMUpUnAC1.jpg,https://commons.wikimedia.org/wiki/File:ChrysozephyrusSmaragdinusMUpUnAC1.jpg,Q5973179
1793,メスアカムラサキ,メスアカムラサキ,メスアカムラサキ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Close_wing_basking_position_of_Hypolimnas_misippus_%28Linnaeus%2C_1764%29_-_Danaid_eggfly_%28Male%29.jpg,https://commons.wikimedia.org/wiki/File:Close_wing_basking_position_of_Hypolimnas_misippus_%28Linnaeus%2C_1764%29_-_Danaid_eggfly_%28Male%29.jpg,Q714585
1794,メスクロキアゲハ,メスクロキアゲハ,メスクロキアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Black_Swallowtail%2C_male%2C_Ottawa.jpg,https://commons.wikimedia.org/wiki/File:Black_Swallowtail%2C_male%2C_Ottawa.jpg,Q134744
1795,メスグロヒョウモン,メスグロヒョウモン,メスグロヒョウモン,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mesuguro060612.jpg,https://commons.wikimedia.org/wiki/File:Mesuguro060612.jpg,Q4351416
1796,メスグロベニコメツキ,メスグロベニコメツキ,メスグロベニコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1797,メスグロベニシジミ,メスグロベニシジミ,メスグロベニシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lycaena.hippothoe.female.jpg,https://commons.wikimedia.org/wiki/File:Lycaena.hippothoe.female.jpg,Q1434641
1798,メスルリツバメシジミ,メスルリツバメシジミ,メスルリツバメシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cupido_amyntula_%27Western_Tailed_Blue%27.jpg,https://commons.wikimedia.org/wiki/File:Cupido_amyntula_%27Western_Tailed_Blue%27.jpg,Q2906516
1799,メタリフェルホソアカクワガタ,メタリフェルホソアカクワガタ,メタリフェルホソアカクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cyclommatus_metallifer_m1.jpg,https://commons.wikimedia.org/wiki/File:Cyclommatus_metallifer_m1.jpg,Q2065054
1800,メダカナガカメムシ,メダカナガカメムシ,メダカナガカメムシ,カメムシ,no,カメムシ目,メダカナガカメムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Chauliops_fallax_medakanagakm05.jpg,https://commons.wikimedia.org/wiki/File:Chauliops_fallax_medakanagakm05.jpg,Q10448634
1801,メダマヒョウモンカマキリ,メダマヒョウモンカマキリ,メダマヒョウモンカマキリ,その他,no,カマキリ目,Hymenopodidae,http://commons.wikimedia.org/wiki/Special:FilePath/Creobroter_meleagris_Stal%2C_1877._%284224796499%29.jpg,https://commons.wikimedia.org/wiki/File:Creobroter_meleagris_Stal%2C_1877._%284224796499%29.jpg,Q601443
1802,メネラウスモルフォ,メネラウスモルフォ,メネラウスモルフォ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Morpho_menelaus_huebneri_MHNT_Male_Dos.jpg,https://commons.wikimedia.org/wiki/File:Morpho_menelaus_huebneri_MHNT_Male_Dos.jpg,Q545709
1803,メミズムシ,メミズムシ,メミズムシ,カメムシ,no,カメムシ目,Ochteridae,http://commons.wikimedia.org/wiki/Special:FilePath/Ochterus_marginatus_001_from_Japan.jpg,https://commons.wikimedia.org/wiki/File:Ochterus_marginatus_001_from_Japan.jpg,Q10606586
1804,メラノープルス・イネルミス,メラノープルス・イネルミス,メラノープルス・イネルミス,ハチ,no,ハチ目,アリ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_bee.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1805,メラノープルス・ベッリイ,メラノープルス・ベッリイ,メラノープルス・ベッリイ,ハチ,no,ハチ目,アリ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_bee.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1806,メラノープルス・マグレッティイ,メラノープルス・マグレッティイ,メラノープルス・マグレッティイ,ハチ,no,ハチ目,アリ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_bee.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1807,メランテリウス・インコンスピキュウス,メランテリウス・インコンスピキュウス,メランテリウス・インコンスピキュウス,甲虫,no,コウチュウ目,ゾウムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1808,メンガタスズメ,メンガタスズメ,メンガタスズメ,チョウ,no,チョウ目,スズメガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Acherontia_styx.jpg,https://commons.wikimedia.org/wiki/File:Acherontia_styx.jpg,Q134738
1809,メンタップ,メンタップ,メンタップ,甲虫,no,コウチュウ目,タマムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Buprestidae_-_Sternocera_aequisignata-1.JPG,https://commons.wikimedia.org/wiki/File:Buprestidae_-_Sternocera_aequisignata-1.JPG,Q6670426
1810,モウセンゴケトリバ,モウセンゴケトリバ,モウセンゴケトリバ,チョウ,no,チョウ目,Pterophoridae,http://commons.wikimedia.org/wiki/Special:FilePath/Buckleria_paludum_-_European_sundew_moth_-_%D0%9F%D0%B0%D0%BB%D1%8C%D1%86%D0%B5%D0%BA%D1%80%D1%8B%D0%BB%D0%BA%D0%B0_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%BD%D0%B0%D1%8F_%2840478741264%29.jpg,https://commons.wikimedia.org/wiki/File:Buckleria_paludum_-_European_sundew_moth_-_%D0%9F%D0%B0%D0%BB%D1%8C%D1%86%D0%B5%D0%BA%D1%80%D1%8B%D0%BB%D0%BA%D0%B0_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%BD%D0%B0%D1%8F_%2840478741264%29.jpg,Q4983330
1811,モチツツジカスミカメ,モチツツジカスミカメ,モチツツジカスミカメ,カメムシ,no,カメムシ目,カスミカメムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Orthotylus_gotohi_mtttjkk02.JPG,https://commons.wikimedia.org/wiki/File:Orthotylus_gotohi_mtttjkk02.JPG,Q7779419
1812,モトナリヒメコバネナガハネカクシ,モトナリヒメコバネナガハネカクシ,モトナリヒメコバネナガハネカクシ,甲虫,no,コウチュウ目,ハネカクシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1813,モノサシトンボ,モノサシトンボ,モノサシトンボ,トンボ,no,蜻蛉目,モノサシトンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Copera_annulata_%28male%29.JPG,https://commons.wikimedia.org/wiki/File:Copera_annulata_%28male%29.JPG,Q2586180
1814,モパネワーム,モパネワーム,モパネワーム,チョウ,no,チョウ目,ヤママユガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Adult_Emperor_Moth.jpg,https://commons.wikimedia.org/wiki/File:Adult_Emperor_Moth.jpg,Q311788
1815,モモアカアブラムシ,モモアカアブラムシ,モモアカアブラムシ,カメムシ,no,カメムシ目,Aphididae,http://commons.wikimedia.org/wiki/Special:FilePath/Myzus_persicae.jpg,https://commons.wikimedia.org/wiki/File:Myzus_persicae.jpg,Q668208
1816,モモイロシマメイガ,モモイロシマメイガ,モモイロシマメイガ,チョウ,no,チョウ目,メイガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pyralinae-Hypsopygia_mauritialis-52.jpg,https://commons.wikimedia.org/wiki/File:Pyralinae-Hypsopygia_mauritialis-52.jpg,Q3144423
1817,モモスズメ,モモスズメ,モモスズメ,チョウ,no,チョウ目,スズメガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Marumba_echephron%2C_male%2C_upperside._Japan%2C_Tokyo%2C_Takao-san.jpg,https://commons.wikimedia.org/wiki/File:Marumba_echephron%2C_male%2C_upperside._Japan%2C_Tokyo%2C_Takao-san.jpg,Q15660661
1818,モリチャバネゴキブリ,モリチャバネゴキブリ,モリチャバネゴキブリ,その他,no,,チャバネゴキブリ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_insect_other.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1819,モルモニア・エウフェミーア,モルモニア・エウフェミーア,モルモニア・エウフェミーア,チョウ,no,チョウ目,ヤガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1820,モルモンクリケット,モルモンクリケット,モルモンクリケット,バッタ,no,バッタ目,キリギリス科,http://commons.wikimedia.org/wiki/Special:FilePath/Mormon_Cricket%2C_female%2C_Utah.jpg,https://commons.wikimedia.org/wiki/File:Mormon_Cricket%2C_female%2C_Utah.jpg,Q2789177
1821,モンキアゲハ,モンキアゲハ,モンキアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/93%E7%99%BD%E7%B4%8B%E9%B3%B3%E8%9D%B63%28%E6%9D%8E%E6%A6%AE%E8%8A%B3%E6%94%9D%29_%2831700200756%29.jpg,https://commons.wikimedia.org/wiki/File:93%E7%99%BD%E7%B4%8B%E9%B3%B3%E8%9D%B63%28%E6%9D%8E%E6%A6%AE%E8%8A%B3%E6%94%9D%29_%2831700200756%29.jpg,Q669913
1822,モンキチョウ,モンキチョウ,モンキチョウ,チョウ,no,チョウ目,シロチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Colias_erate_poliographus_sep01_edited.png,https://commons.wikimedia.org/wiki/File:Colias_erate_poliographus_sep01_edited.png,Q135023
1823,モンシロチョウ,モンシロチョウ,モンシロチョウ,チョウ,no,チョウ目,シロチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pieris.rapae.mounted.jpg,https://commons.wikimedia.org/wiki/File:Pieris.rapae.mounted.jpg,Q27653
1824,モンシロドクガ,モンシロドクガ,モンシロドクガ,チョウ,no,チョウ目,トモエガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Euproctis_similis_MHNT.CUT.2012.0.357._Les_Mathes_male.jpg,https://commons.wikimedia.org/wiki/File:Euproctis_similis_MHNT.CUT.2012.0.357._Les_Mathes_male.jpg,Q25767
1825,モンスズメバチ,モンスズメバチ,モンスズメバチ,ハチ,no,ハチ目,スズメバチ科,http://commons.wikimedia.org/wiki/Special:FilePath/Vespa_crabro_80708.jpg,https://commons.wikimedia.org/wiki/File:Vespa_crabro_80708.jpg,Q30258
1826,モンタノタルマ・ナタレンシス,モンタノタルマ・ナタレンシス,モンタノタルマ・ナタレンシス,ハエ,no,ハエ目,ヤドリバエ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1827,モートンイトトンボ,モートンイトトンボ,モートンイトトンボ,トンボ,no,蜻蛉目,イトトンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mortonagrion_selenion_DSC_4346.JPG,https://commons.wikimedia.org/wiki/File:Mortonagrion_selenion_DSC_4346.JPG,Q1809832
1828,モーレンカンプオウゴンオニクワガタ,モーレンカンプオウゴンオニクワガタ,モーレンカンプオウゴンオニクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1829,モーレンカンプオオカブト,モーレンカンプオオカブト,モーレンカンプオオカブト,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Chalcosoma_moellenkampi_m3.jpg,https://commons.wikimedia.org/wiki/File:Chalcosoma_moellenkampi_m3.jpg,Q644309
1830,ヤエヤマイチモンジ,ヤエヤマイチモンジ,ヤエヤマイチモンジ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/345%E5%96%AE%E5%B8%B6%E8%9B%BA%E8%9D%B617%28%E6%9D%8E%E6%B7%91%E6%83%A0%E6%94%9D%29_%2812944750133%29_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:345%E5%96%AE%E5%B8%B6%E8%9B%BA%E8%9D%B617%28%E6%9D%8E%E6%B7%91%E6%83%A0%E6%94%9D%29_%2812944750133%29_%28cropped%29.jpg,Q4815722
1831,ヤエヤマカラスアゲハ,ヤエヤマカラスアゲハ,ヤエヤマカラスアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Papilio_bianor.jpg,https://commons.wikimedia.org/wiki/File:Papilio_bianor.jpg,Q702794
1832,ヤエヤマクマゼミ,ヤエヤマクマゼミ,ヤエヤマクマゼミ,カメムシ,no,カメムシ目,セミ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_truebug.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
